reviewId,final_text,aspek_llm,sentimen_llm
b5f085bc-4f2d-4c8b-b83b-0cd4108086dc,melkukan transaksi jam susah bangetmasa kalah aplikasi dana jam busa kecuali jam malu,performance efficiency,0
e95bd178-aa0f-419f-9b9f-c09e3591e689,transaksi dana dibatasi tidak bisa transferkebanyakan peraturan,functional suitability,0
50bdc54f-5425-4084-92f9-0d29b2becc31,tidak bisa dipakai keganggu banget transaksi tolong perbaiki kalo enggak ganti,functional suitability,0
7f370262-9ec5-4175-a2ae-efced3a32860,semalam tidak bisa pakai bikin kesel,functional suitability,0
94345590-0852-4c75-82d6-7f0d1b18fdba,susah banget loginnya perbaikan,security,0
e168386d-14f1-4b8f-aa2c-31265b113015,parah aplikasi troble payah,reliability,0
57bd30e4-a2c4-4ba3-960d-4efba05ead66,kemarin suruh login ulang login tidak bisa masuk peringatan jaga keamanan matikan sjare screen unistall aplikasi tidak dikenal tidak satupun handphone aplikasi tidak dikenal share screen mati tolong developer perbaiki sistem,security,0
4f711ac9-755a-4b9b-9cc8-041f8e8c0aaf,kesini aplikasi benerin sebulan sistem apknya biar lancar tidak bug apknya topup bayar scan qris tidak bisa,reliability,0
bc00309e-d242-4077-92e6-fe7a988c0087,aneh banget verifikasi tambahan enggak bisa kebuka mulu,security,0
6a97182f-27b6-4066-bf4a-9c7dce1642fa,parah banget permasalahan baca tidak masuk uang bikin transak,safety,0
058859f9-755e-4867-94b4-10f2467e4c3f,tolong jangan suka ambil saldocapee coo transfer orang tua enggak ada saldo siii,safety,0
dc9973c7-3e84-45ac-8d6b-ed12757dc042,tidak bisa buka system perbaikan,performance efficiency,0
246a080e-766e-4349-8242-95acd17e576e,saldo hilang pencuri teman hilang uang juta kapok pakai,safety,0
079ed9dd-f191-41e9-9866-38e678c247b5,gue tidak bisa verifikasi wajah securitynya bilang usahain biar wajahnya foto ktpbuset dimana gue mencari wajah tolong bos solusi,security,0
5a775ec3-bcfb-4815-91ba-5ce29c829cd6,log tidak bisa verifikasi wajah tidak bisa teller info tunggu tidak kemajuan,security,0
5d549bf7-39e3-48e6-8102-ef126d2e2180,sulit verifikasi wajah,security,0
7279eabf-1a28-43c9-a15b-2134a1aca2f3,handphone tidak mendukung yhh,compatibility,0
13571df8-f8a1-46ae-8502-af4557963830,berbulan tidak bisa dipakai transfer transferan masuk bisa terima tidak bisa trnsfer berkali konfirmasi kantor cabang tidak bisa solusinya,functional suitability,0
500261ee-6022-4c85-ac5c-bc390cd7a0c0,tolong transaksi error cek pengaturan otomatis pengaturan handphone gua otomatis,compatibility,2
f05b504e-6830-4f20-9233-3ce937f12db4,update bagus aplikasi,maintainability,1
5afedb71-80f3-4455-87e3-94af38ab1018,regis jawabanya perbaikan,maintainability,0
8c0f444a-f0d3-4a8b-8c89-43c831b6dbbe,tidak bisa dibuka tnggal aplikasi error,reliability,0
c201e484-e27b-47b1-ae85-01d15cad8af9,capek pakai isi saldo potong afm udalah ngendap capek banget tanggal kepotong biaya adm kali kali lupa,safety,0
a5caae97-fa1f-4333-be14-2958eee0a9ae,kesini minggu error transfer cocokan handphone otomatis otomatis gimana ngawur,performance efficiency,0
3c8c37e5-7e44-4f77-a0d9-06d68dd34392,gagal instal tab 2019 versi andridnya versi,flexibility,0
279ff108-0310-4efc-8cb9-0d3388d00eec,aplikasi mbanking terburuk offline error tidak bikin mbanking tidak bikin,reliability,0
9b147d6e-9096-45ee-8f14-5f07557149e2,tidak prosessistem operasi handphone tidak resmi pakai handphone emanghp sistem operasi 125tolong biaya administrasi kepotong kayak,compatibility,2
e319e393-fd33-475c-9fcb-0aad78ee2e61,loading sabar ditungguin login transaksi gagal kukira update uninstal instal diinstal tidak bisa masuk sistem pemeliharaan plat merah,reliability,0
2daaff36-8be3-4f16-8ecc-64ef9bb1fe70,januari aplikasi susah buka uninstal instal ulang bisa dipakai instal ponsel bri bni cimb baca seabank susah buka,compatibility,0
4a0550ee-33d7-4f6d-9e12-6142071c65ba,tidak bisa buka aplikasinya coba instal ulang tidak bisa dibuka anehnya aplikasi suami bisa dibuka repot mengurus ginianmau bayar tagihan dicancel gara² tidak bisa dibuka aplikasinya,reliability,0
240a981d-1d74-448f-855e-b21f24397a9e,kemarin restart handphone download aplikasi indak bisa masuk tertulis layanat tidak tersedia sematara coba besok ajak,functional suitability,0
7a5d0cc7-6974-425c-b304-a496bb830f81,tidak bisa buka samsung galaxy a14,compatibility,0
3a6e3d67-a37f-47e3-95ed-5813887c92c1,produk aplikasi tidak menu pinjaman serbaguna kredit kpr,functional suitability,0
cf6137fc-3500-40f8-b055-70176fea68c2,susah daftar tidak bisa,functional suitability,0
53fb50ea-ea0a-4ca1-a067-53d0e4030f57,masak buka aplikasi bangetkadang tidak bisa reset handphone bisa buka,reliability,0
d3aae077-efcf-4874-abfa-9c11343886c3,aplikasi tidak jelasmau daftar pemeliharaan keamanan,security,0
7c0b10c1-d0e7-4e77-a110-9152ad7ba2d0,plis baikin bug keamanan buka aplikasi muncul notifikasi matikan share screen tidak nyala share screen,security,0
87cdbfd1-2d97-48f2-a0a6-ebcb828f4fc6,tolong diperbaiki mbanking kadang tidak bisa masuk muter²,reliability,0
2c4c7343-71db-4fc1-a09a-ae002b227451,kesinih buruk pelayanan transaksi tulisan sistem operasi tidak mendukung kecewa pembaruan aplikasi buruk,functional suitability,0
4e67020d-123f-4740-8255-d8734baf9cd6,buka rek aplikasi kartu isi dana rekening jalan akun dun blokir hilang akses hilang dana mencoba akses tidak bisa tidak memiliki kartu atm daftar online aplikasi,safety,0
0759021c-2050-49b7-8c3e-e258addbc360,bisa sekelas bumn menyediakan aplikasi seburuk tidak bisa transaksi cab tidak aplikasinya,functional suitability,0
3bbe1434-4efc-4390-990d-4a9a358ddfaa,daftar error kendala tolong respon,reliability,0
8fe6b752-f564-40c7-be68-1cb4afd75861,beli kouta tidak bisa,functional suitability,0
a6d5604b-cec6-4cd7-8dd5-c06e08fd3f2e,kecewa banget ganti nomor hpnya pas masuk gagal,security,0
ac084ccf-ec97-4f80-9d82-adb8a583d3e4,seminggu daftar tidak jadi2 verifikasi ktp menu tahap pengisian data mencoba daftar web macet video call darah kirim pesan email tidak dibalas telpon kehabisan pulsa tidak selesai ujungnya nomor tidak aktif,security,0
9e7d87d1-0d62-493d-8eb0-245c7f284e5d,notifsettingan handphonepadahal settingan auto,compatibility,0
10aae8c4-398f-4e57-bf24-28004377ed41,mohon info enggak tulis pin,security,2
6fe57898-2db1-41b3-b4b4-dd17c74eddb9,enggak bisa login transfer enggak bisa log kayak,security,0
5a8a09cf-db3e-46fe-8d1b-8f059164ea0b,mudahmudahan kedepannya fitur tarik tunai kartu bisa pilihan atm agen agen bisa melayani,functional suitability,1
751c5094-a1ca-4b59-bdff-d13cddfc427c,kirim uang cepat,performance efficiency,1
58cf8112-0388-4b92-ad4e-ff1f85d1cec7,aplikasi tidak pinjaman online,functional suitability,0
d5af2e59-d1f4-4e58-8da9-3161b4159928,kasih bintang belum fitur pinjaman serba,functional suitability,1
8ec936f6-364a-45da-9d2c-defbfb3fa19a,aplikasi tidak error tidak simple rumit tidak kayak aplikasi hapus aplikasinya playstore tidak,interaction capability,0
b0c538a2-45b1-4d82-973b-7f0f300c2e94,simple aman bagus deh suka,safety,1
42dc823a-a5ca-4dbd-81b7-78e70dec63f3,ampun pengaturan transaksi gua uninstall handphone direstart tidak bisa,reliability,0
354527fa-e388-4e4a-9182-db1909bd9365,aplikasi tidak bisa membaca tanggal auto non auto enggak bisa transaksi,compatibility,0
3f665355-6864-48b0-9bd7-3afb0563ab45,tidak bisa cek saldo upgrade tolong perbaiki,functional suitability,0
2bb81db0-e407-4d8d-a492-523aa61c587b,kemarin tidak bisa buka deh seminggu tidak bisa transfer bayar shopee bisa,functional suitability,0
54b42a41-8950-4a0f-bba4-2c5f82010e56,tolong buka blokx akun blokir,security,0
f0f11689-63dd-46c9-80d7-62f72b9796f2,qris tertunda saldo berkurang,safety,0
a47fe8a8-32c9-46e0-a102-406b1d0b7517,usaha sayamaju mempermudah pembayaran,functional suitability,1
4a4de857-2f11-44f8-a92b-fba32e07998b,terimakasih aplikasi membantu buka aplikasi lambatlelet,performance efficiency,0
e03ab659-9f90-45e4-aea8-f3208736dcb5,saldo tertahan mending kalo ribu 200 ribu bulanya cicilan enggak nunggak saldo tertahan mulu aneh,safety,0
6ef8d29b-55f0-45e5-b152-7c9ab9dd2d61,login akun tidak terverifikasi masuk,security,0
481b9358-951d-47e0-bd8d-63a9fb0e0d2c,tidak bisa transfer,functional suitability,0
a176992d-4ef0-4a1e-b602-13d8c46bfaf7,semenjak pakai susah transaksi malam emergensi mengirim uang parah,functional suitability,0
666856c7-5999-4120-85fb-c368bdef8aa4,tidak bisa masuk aplikasisetelah daftar sistem perbaiki,security,0
dcafdba9-ffe3-4a45-86e6-7b80cc146fd1,pakai disuruh seting auto ponselojok kakean umek aplikasi ebanyak pakai handphone jadul,compatibility,0
a9d696a7-5b21-47aa-82dd-999724f92136,download aplikasi handphone handphone rusak verifikasi kode otp verifikasi cabang terdekat cabang terdekat tidak bisa data dll sesuai maksudnya gimana coba ribet banget ayo kayak baca jangan ribet,interaction capability,0
c5214224-68af-4a66-90ff-822cabcbf302,aplikasi tidak bisa buka pas buka bilang layanan tidak bisa maksud coba,functional suitability,0
9cae5b79-9e48-4bbc-a2c8-8a40e26f168c,tidak bisa transfergimana,functional suitability,2
76053c63-af87-4fab-8bd0-8dbf9c722177,tolong perbaiki bug login handphone pas verifikasi wajah disuruh verifikasi cabang tolong butuh,security,0
61cc29bd-0a3c-4589-8923-7a9afe9152d9,akun tidak bisa akses tidak mengapai tidak bisa akses kekantor cabang dilaut tolong dibantu solusi,security,0
3a719a9f-bc1b-4d02-8b21-d0dadd29fce6,pakai lancar dipakai kendala transaksi memasuki tidak bisa dilanjutkan jam ubah otomatis sudaahhh otomatis loooohhh licin kayak parah kalo tidak perbaiki malas deh,performance efficiency,0
86761252-c6e9-471f-b6bb-7dd7adb8c512,super parah top tidak bisa transaksi berulang kali lapoaran sistem handphon tidak mendukung settingan jam tanggal disuruh otomatis handphon otomatis,compatibility,0
0af39ee3-6329-4412-bf1a-93a77b30a471,transfer gagal saldo mohon perbaiki merepotkan,safety,0
50d00715-2d8d-4423-8933-ca81ed915b41,mudah mengerti fiturfiturnya lengkap,functional suitability,1
b1409e66-396c-4151-a414-5d57f4c4e4ab,tidak bisa tulisannya tunggu pembaharuan mohon dibantu team,security,2
96436199-cdbe-4f03-bcaa-3466da501711,respon lerlu disempurnakan aplikasi,performance efficiency,0
512a666f-75ae-4367-a56d-87443d307019,tidak bisa membuka aplikasi tolong bantu,interaction capability,2
0445fb54-f565-4014-9845-732325b282a6,login tapinga bisa muncul keterangan terblokir tidak dipakai giliran dipakai tidak bisa login pakai kartu kah,security,0
27554be1-8929-4119-bf27-e8d483ffb03f,minggu tidak bisa transaksi memo periksa pengaturan handphone pastikan jam automatis pengaturan handphone tidak berubah dicek pengaturan jam otomatis,compatibility,2
74cb7ca0-e66a-4c2f-a490-95572e7aa4aa,aplikasi error transaksi muncul setel pengaturan otomatis setelan otomatis muncul kayak berminggu kayak tidak tindakan mandirinya,reliability,0
434367e7-fdc8-4f31-84cd-52092aae771a,buka rekening gagal verifikasi wajah lihat-lihat komen bisa login pas transfer susah verifikasi,security,0
4e04630f-bd33-4a37-ba44-cabd44d41cdc,aplikasi berat ribet berniat daftar rekening tidak direkomendasikan aplikasi berat terkadang bikin handphone hang coba handphone kerja salah perusahaan list tidak bisa custom,performance efficiency,0
342e8477-6bda-4405-86b5-854413df4afa,pembukaan rekening investasi sahamnya bagus mudah aplikasinya tolong perbarui bisa lihat harga pembelian saham beli saham tidak bisa harga pembelian saham saldo perubahan sisa saldo pembelian saham pengguna bisa sisa saldo bisa beli saham semoga bermanfaat gomandirilivin goinvestasi,functional suitability,1
58135fa0-676c-4c48-9f7d-9d3259d3401b,bayar via qrish barcode error smpy malu penjualnya terllu menggagu penjualnyapadahl sebelum²nya aman lancar tidak kendal transfer mobil notifikasi tinggalkan halaman dahulusaya coba tidak notifnya pengaturan jam tanggalsmpek jengkel enggak solusipembenahan aplikasinya,performance efficiency,0
af798fc1-1cd7-4ef8-ad29-ee9289cb18dc,keluhan verifikasi wajah gagal tolong perbaiki aegera karenakan castemer servis tidak bisa mengasih solusi kantor tidak bisa mengasih solusi mohon pembuat aplikasi perbaiki verifikasi wajahnya terimakasih,security,0
c5404276-ab78-4b40-bd3e-f32c8fa6eaae,bangking susah masuk coba kali kaluk tidak bangking susah carii atm trdkat tolong prbaiki lagy,functional suitability,0
6aa858ea-bff1-4ff4-8e83-25651b6ecbab,enggak jelas woy aplikasi sumpah masuk daftar tidak bisa disave,interaction capability,0
f63306b7-a046-438c-a5e9-0d8a9631166a,buka tidak bisa buka mohon solusi,interaction capability,2
4f8accb2-3972-4093-8cb4-66e4070f68ee,tidak bisa login keterangan ketik seauaian penulisan tanggal lahir,security,0
c17174d6-b1b0-412a-a874-e24f60fd3755,login enggak bisa susah,security,0
bfd0ed2d-fab0-4a62-b962-63cf43867a0f,cukupbamtu bikin gampang transaksi,functional suitability,1
7559ce3c-9054-42f6-b6a3-6329e2981db6,tidak bisa login customer service disuruh menunggu minggu 2minggu enggak bisa login info customer service belum keterangan resmi aplikasi error,security,0
9c5780f1-96b9-41ac-a22a-75b9ac9ba652,pengaturan jam mulu perasaaannn sebel banget,compatibility,0
84da2dd3-1e28-4164-9b49-c7031aa3beb7,kemarin memasuki nomer pin kartu diaplikasi tidak bisa,security,0
02c18b09-2bbb-4463-bcda-21fd7016e94a,mantap mempermudah transaksi atm,functional suitability,1
8c880c5f-a9e7-4d63-bf10-5a400b86d980,ferivikasi wajah susah banget,security,0
478f7a7d-5c98-4417-a842-0ef4a0ce58b3,kecewa kali transaksi transfer topup bayar isi emoney transaksi gagal suruh rubah setelan otomatis setelan handphone otomatis langsung teller terdekat jawabannya suruh ganti setelan jam manual hasilnya kali transaksi tidak bisa kecewa pelayanannya sekelas,functional suitability,0
04460a84-20d0-4537-aa3d-53171a05f3ea,aplikasi bya tidak bisa buka tidak tanggapan bisa anehhtolong perbaiki,reliability,0
8ec77af6-9c07-4cc5-965d-0f11c3dcbccf,tidak bisa masuk aplikasi kali masuk peningkatan apalah suruh kantor terdekatmohon info,security,2
871a77db-1b08-4ff9-825d-d11ecabd7376,cuman transaksi tidak bisapadahal waktujam pakai operator jaringan,compatibility,0
005c2902-8e9f-4167-8a94-19a86f11b238,aplikasi tidak login mohon penjelasan pakbu daftar permuk behhasil,security,2
39880d69-6304-4f41-b970-cca115f3e6e9,pop iklan tidak,performance efficiency,0
a942733d-8ffc-4bc8-a050-a182c54f5806,anehdi suruh update giliran update hapus aplikasi biar muat hapuskan tidak bisa,maintainability,0
f2e089c7-9e0a-48a9-a020-01bc1f079076,tolong perbaiki tidak bisa login capek kode otp deteksi wajah tidak bisa2,security,0
ff66cb84-bd84-45a0-984c-626d28a7cfeb,beres daftar susah ampun mohon info masuk,functionality,2
2b7e9f6c-d5ac-455c-b55b-ae1bc2b9efef,bukatapi error2 mulugak bisa masukudah memasuki datatapi tidak bisa masukaplikasi aneh,reliability,0
2bab2beb-8b9b-4af7-a531-4ad0366e8f5a,tidak bisa daftar,functional suitability,0
f3da428b-655f-426e-b19b-800a4f07fe92,tidak bisa buka aplikasi inikalau bisa kadang sendirigimana,reliability,0
b2b4863b-1d4e-41dd-8b80-22a1a26124d7,berguna terima kasih,functional suitability,1
af05f92e-bd6e-426b-9656-ac2366b5a46a,kecewa masuk susahnya ampun suruh menunggu kode otp semenit smsnya masuk 510 menit jaringan bagus internet kencang susah jujur kecewa urgent butuh banget masuk mengerti kemarin tidak pakai mending tolong benahi systemnya tidak penggunanya lari,security,0
ea89a69d-cd15-4169-b03c-13ab392dd883,buruk aplikasi initiap transaksi error tidak bisa trf bangking,reliability,0
0e6fdf90-889c-49ac-b4b0-c2cf454e36fd,susah layanan tidak tersedia,functional suitability,0
084e20fd-1e73-442f-bd55-5794ee236031,susah verifikasi wajah,security,0
1625e544-75d4-4385-b535-521748078e53,woi data ngapa kagak bisa login,security,0
1c97be73-c82e-4f45-86b7-0903be3f4f7b,tidak bisa dibuka loading,performance efficiency,0
f053f3e5-df1c-4f9c-80f5-6ab7d47e1c9c,gue orangnya tidak tegaan mengasih rating rendah bintang gue pakai puluhan mudah pakai versi tampilannya sederhana tolong kedepannya jangan opsi membingungkan,interaction capability,2
b6131c93-fb00-4dab-af20-7787b8eb8766,unduh rekening tidak bisa login aplikasi fitur daftar,security,0
e2b8a54f-150b-45eb-8a31-0a37c67e8f61,bikin password keluarkeluar aplikasi,reliability,0
7476757a-a3e9-4f60-aecc-d45b6fc10ab0,permasalahanya enggak henti2nya,reliability,0
7366b41b-6476-4c8a-8da2-361f54ca4cc5,malam pemeliharaan mulu aplikasi bingung gua,reliability,0
56b529ae-468f-401e-ae6e-220d0d2ea479,enggak bisa masuk pas ambil foto selfi force close mulu,reliability,0
d66ae125-7b29-4724-ae41-d257f989a097,malam gangguan wouuyyyy buruk aplikasi tidak berguna masyarakat tidak berguna,functional suitability,0
ae43f28e-782e-417e-8661-3ad3d737faa7,selesai pendaftaran isi saldo hapus latar login tidak tampil menu login,functional suitability,0
cf919bc0-b50b-420c-a3fe-164f4352a3e5,goblog tidak bisa transfer,functional suitability,0
45bdd791-0f73-49a5-8035-56d522c89d42,tibatiba dikirimi kartu kredit mypertamina skyz tidak mengaktifkan kartu kredit tidak menggunakannya aplikasi muncul tagihan bulanan melunasi tagihan kartu kredit merugikan,safety,0
1d62998a-4d94-4b65-8546-2e4f549382a6,susah terhubung tilisan belum terhubung tolong dipermudahuntuk buka,interaction capability,2
bb51a7d1-bbfb-4fbf-84d7-1cf38095f273,buka pin blokir,security,0
9017b0b2-d547-413e-9ee2-b8da73529a5a,pakai licin amanaman handphone reset install error harap pakai sistem operasi resmi pakai sistem operasi,compatibility,0
ab19ee8c-eb93-4d50-9b34-7c353232ab49,knapa aplikasi semalamnan tidak bisa buka login muter muter bikin orang susah tansaksi tolongghh,performance efficiency,0
ebe871b9-320e-47a6-87f5-2a60d3d6e7e8,mohon fitur transfer group 510 norekening transfer terima kasih,functional suitability,1
7950ec39-7c31-40c6-8312-e3ebacbd414f,tidak bisa transaksi fikir update tidak lihat komplain keluhannya tlong diperbaiki,functional suitability,0
08ec7182-6995-438e-8d7b-bef442462e0d,tidak tau enggak kadang kadang tidak bisa buka kali masuk suka,performance efficiency,0
ccccfe34-3b6a-4ee3-a5e0-c6b11f7b2e41,handphone transaksi gagal muncul pengaturan jam update diset otomatis,compatibility,0
edd0179f-a5a6-4904-a8c2-a60d0cf37b7d,aplikasi error tidak dipakai lupa kalo tabungan ratus ribu hangus kepotong lumayan bisa beli seblak,safety,0
c61142a2-47af-4130-a0cc-8bd59a7a5fb6,buruk banget transfer susah,functional suitability,0
bc3a977b-0d66-476e-9442-da17f7fbde8f,tidak bisa transaksi transfer top gagal pengaturan bisa lihat saldo doang gunanya aplikasi,functional suitability,0
f79c0a93-f064-4fe3-8d54-ed45c9ae0af5,kemarin restart hpsaya download enggak bisa login keterangan tidak bisa dibuka keterangan sistem operasi handphone tidak mendukung penggunaan keamanan handphone sistem operasi resmi restart bisa dipakai livinnya,security,0
cbdd159e-1650-49d4-8c08-d0861c54b759,tolong balikin sulit login tidak bisa notis berbagi layar setting ribet bukan main handphone restart ulang tidak bisa login notis berbagi layar tidak kerjanya development ganti bisa maint aplikasi,security,0
890ba84b-78d1-4f92-bd74-f9ea114af8f0,bisa memudahkan transaksi rumah terima kasih semoga sukses amin,functional suitability,1
edd790cb-fe64-49cd-994a-44a46ec49053,pakai login pakai fingerprint giliran lupa password mbanking bikin password tidak bisa muncul tulisan kartu tidak proses inianeh banget tolong perbaikisaya login mbanking tidak bisa,security,0
41672b90-6088-41ec-ab75-03305d945de7,gimana transaksi gagal mulu kayak,functional suitability,0
90b36af4-338e-491b-bb83-bae08dbbf7e9,konsisten mudah diakses,interaction capability,1
2e3ff907-a999-439d-aa29-bff4a8e23015,ganti handphone vivo 2019 samsung a14 login handphone tertera sistem operasi handphone tidak bisa cek versi androidnya cari tutor yutub bisa scan wajah gagal akun tolong pencerahannya,security,0
d6290488-463b-468c-92bb-555e03e945e9,transaksi online tidak bisa error,reliability,0
b61ebec9-6fd3-4197-8ab9-1582c55b6045,aplikasi tidak fitur belum update berkala muncul fitur,maintainability,0
4145459b-5801-4b8c-a5f4-1fa0cc918c06,kesel banget transfer suruh ngubah jam handphone ribet banget tolong diperbaiki,compatibility,0
cfb2bc80-fa4d-4786-8809-bb860251a2aa,mohon maaf tidk bisa mentransfer yhh sungguh menyulitkan mohon perhatikan solusinya,functional suitability,0
f6bc220a-5db6-4346-a640-2dcac900ea40,bagus suka bisa dipakai dimana tingkatkan kualitas,functional suitability,1
975863e7-e0c0-4211-944b-08b237cbab5d,paylater tidak muncul diaplikasi pengguna aktif deh,functional suitability,0
2e34bd3a-aec8-41b2-9fb3-c12aeae51274,pemakaian hyperos terbaru belum support tolong perbaiki belum bisa kemajuan masukan otp aplikasi tulisan maintenance trimakasih,compatibility,0
64c4936f-082e-4a47-942e-507dfacf1f5c,februari detik tidak bisa apa-apa transfer top dll kendala pengaturan tanggal handphone setting otomatis mengecewakan banget,compatibility,0
8737c064-2f6c-4425-9f65-eb0ca129b5eb,force close whiteblack screen betulkan,reliability,0
7ec37674-eb68-4096-aeae-70e5009f2494,aplikasi belum berhasil terhubung terusapakah perawatan solusinya,functionality suitability,2
1effbf2a-9669-4a68-9b85-8794080ae7d3,proxy fast tidak bisa menunya blank update,performance efficiency,0
f3b9866d-8015-4f92-9a99-c6a26607f8ef,enggak bisa masuk,security,0
1e1c5f27-59a2-43fd-b412-4a2aa701d43e,aneh aplikasinya berat minimize tidak bisabalik nungguinnya maintenance,performance efficiency,0
d87f22c8-11f0-41b5-84ac-604981bd7b2a,tolong diupdet servernya skian memakai akir akir trobelpengaturan jam alesanya tidak masalahkadang top tidak bisa,compatibility,2
c5e0a5bf-97d6-41a7-92ef-8816f8667a83,transaksinya tertunda saldonya hangus solusinya,safety,0
1be0250d-3888-4095-a9f6-240c2a86c4fa,tidak bisa transaksi seting tanggal jam handphone tidak sesuai jam sesuai otomatis sesuai sim card,compatibility,0
d4fcbdda-cae2-4305-beb8-e2296c0ad7a2,mingguan transaksi gagal top tidak bisa beli barang tinggal transfer pas transfer gagal dicoba kali gagal payah aplikasinya,functional suitability,0
651d3d6b-d738-48bd-9271-768646ebd15d,tidak mendukung aplikasi bisa,compatibility,0
abda827e-3be5-4833-965a-6fee044c612a,tidak bisa dipakai transaksi,functional suitability,0
92a17a49-2356-49bf-9228-0567f02a4f49,enggak bisa isi token listrik,functional suitability,0
99d4cbd0-7e98-4a50-9e2b-b4c5e5752784,verifikasi wajah tidak kedect,security,0
d710f558-9d2b-4f47-a3d5-d9706de958a2,tolooooooooongaku verifikasi wajah berulang kali tidak bisaaku manusia bukan robot,security,0
346c3375-4341-49c9-b87d-93563c7d3a87,tidak muncul saldo kayak versi,functionality suitability,0
33f236e2-2e7d-4349-90a6-df70e61f7f70,tangan transksi genggaman aplikasi membantu apapun pengoprasiannya mudah terima kasih,interaction capability,1
ac449fbf-e09b-4459-a8bf-8d5930c8ac89,membantu tolong munculkan fitur2 pinjaman akun,functional suitability,2
8ef4728d-fc09-4db8-ac44-f97eecae6d58,mbanking tidak bisa dipakai transfer top ewalet enggak bisa coba ulang lokasi jam berbeda setting ulang pengaturan tidak bisa dipakai transfer top,functional suitability,0
8cc32fde-267b-4821-9433-262048e09a5b,lambat menunggu kode otp tolong perbaiki sistem daptar susah berulang2 aplikasi kurang memuaskan,performance efficiency,0
ecec3344-63f4-459e-ad7e-c09a3015eaf0,aplikasinya rest login ulang tidak bisa memasukkan kartu debit tidak kartu debitnya cek email pembukaan tabungan rek solusi,security,0
aff525e5-6733-4bd4-8992-f7470aacacd7,pakai seting seting tidak kena,compatibility,0
2a61df49-b279-4bd5-9ae6-79331db2519e,handphone reset tidak bisa login,security,0
768d65c9-291c-4374-8f29-4cc032f0d66d,susah verifikasi wajah gagal,security,0
c32c1f71-2bac-43c8-9cee-77291f2fe094,tidak bisa tingkatkan lagisetiap transaksi transaksi belum lanjutkan tampilanya daleman error,reliability,0
d4c216ba-e745-4e66-bdfc-027899b84e50,tolong saaaya tidak bisa2 dibukaaaaa,security,2
6b508bc2-2ead-4dee-915c-4d9e902a1676,tidak buka tampilannya kayak alay yaterlalu rame bingung,interaction capability,0
bf161e52-ee8f-46fc-99c0-ae3627a1f38e,tidak bisa masuk aplikasi kemarin bisa masuk tidak bisa mental,security,0
dcbdf6f5-f9ff-4d71-9926-0dfd9e1b0aca,tidak bisa transfer,functional suitability,0
32f0189d-9f44-487e-bc95-b31363e25dab,malas banget tidak mending copot tidak bisa dibuka,reliability,0
28a1d5da-e062-4102-b47c-bb7526e5bc69,bahaya kah transaksi tidak bisa iniapa should donw kena heker,safety,0
0093a8e7-c933-4201-a69d-fd12c85b0583,aplikasi tidak berguna tidak jenis pekerjaan ditemukan selfi ulang kali tidak bisa tidak berguna,functional suitability,0
315b4d4d-158d-4ecc-8a22-653d5068e270,buruk diperbaiki fitur tidak ditambahin enggak bisa dibuka mulu gangguan qris gagal aneh deh,reliability,0
88337660-1a3f-476e-ab7a-4b95904c2726,error pas transfer,functional suitability,0
a70433d6-b39a-43b7-a460-1d5005d61733,keren aplikasi mbanking relevan enakeun fiturnya membantu,functional suitability,1
dbee1284-b5a8-4da8-9e77-9953a2ccf784,aktivasi kartu gagal password,security,0
07559e57-35a2-491b-8fc4-61c06bbdc422,tolong aplikasi update kembangkan memudahkan calon nasabah login aplikasi tidak pakai nomor kartu debit login pakai password finger print aplikasi² tolong sistem kamera pemindai wajah aplikasi perbaiki redmi verifikasi wajah gagal tidak bisa terima kasih perhatiannya,security,0
d5ea47fe-1ac4-4d56-b96f-5a85084a5c89,thank you pas,functional suitability,1
fd14f984-54d1-4b7c-a69d-e452d3bcf094,membantu prosespokonya mantab,performance efficiency,1
ffce5950-5433-425e-80f6-86652920f3cf,oke gampang transaki,functional suitability,1
4e3e5bf8-fd52-411b-9f47-c708cc1f469d,berkalikali mencoba daftar tidak bisa2 log lihat riwayat mutasi bingung tbtb uang atm hilang 675rb saldonya habis,safety,0
e91f3ced-cb3d-4964-8aac-19ac06ada4db,transfer gagal sandinya tolong perbaiki,functional suitability,0
8740aa92-ad03-4acb-b082-7cbff0b5b644,isi saldo bisa transfer tidak bisamohon bantuanya,security,2
eb40d9e6-c708-4954-8356-99b4ee435207,log perangkat susah banget tulisan verifikasi tambahan yatolong diperbaiki,security,0
cf03fadc-bbc3-4c92-8d8a-2c7c1e9f2d63,banget gangguan mohon perbaiki transfer gangguan mulu,functional suitability,0
f65fa253-609a-478c-b20f-3dbfdf92b61c,assalamualaikum mohon maaf ganggu daftar tanggal 6januari2015 belum kabar mohon tindak lanjuti cepat,functional suitability,2
45cb269b-90cf-4f5f-a386-325a5e66b43c,handphone says hlg says but gurus ribet akun retas,reliability,0
da73c55b-4c9b-4e78-8397-ef0a4157c6c9,aplikasi tidak bisa transfer terusbiasanya bisaaneh,functional suitability,0
ae605f6e-a0c7-4a92-90a0-eb22c49bfbd5,kenapayaa pemeliharaan ngke ngketiap kalo malam subuh kehambat kalo transaksi kadang ber jam jam pemeliharaan kadang transaksi gagal enggak pemeliharaan,performance efficiency,0
bcb67863-8335-4994-95fa-616ffaa80bfc,keluhan gagal transaksi jam malam jam pagi,functional suitability,0
